,laptop_ID,Company,TypeName,Inches,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Memory_Type
24,25,1067.7748540145985,1548.2303571428572,15.6,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.91,659.0,1388.7893357058124
25,26,1186.06898989899,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,1168.1394776119403,2.3,418.64,655.29776
26,27,1564.1985714285713,1548.2303571428572,13.3,1015.0152482269503,8,128,969.882738654147,1262.87125,1.35,1099.0,527.6082666666667
27,28,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,256,864.4795121951221,1168.1394776119403,2.2,800.0,1388.7893357058124
28,29,1186.06898989899,1548.2303571428572,15.6,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.88,1298.0,1388.7893357058124
29,30,1067.7748540145985,782.0786244841817,17.3,1015.0152482269503,8,1024,1047.3028,1168.1394776119403,2.5,896.0,655.29776
30,31,314.2966666666667,782.0786244841817,15.6,244.99,4,64,969.882738654147,1168.1394776119403,1.89,244.99,527.6082666666667
31,32,1104.1693670886077,782.0786244841817,14.0,199.0,2,32,300.8877777777777,1168.1394776119403,1.65,199.0,527.6082666666667
32,33,1067.7748540145985,782.0786244841817,17.3,403.81125,4,500,864.4795121951221,1168.1394776119403,2.71,439.0,655.29776
33,34,1186.06898989899,1548.2303571428572,13.3,1595.7791081593928,16,512,1205.7682352941176,1168.1394776119403,1.2,1869.0,1388.7893357058124
34,35,1564.1985714285713,1548.2303571428572,13.3,1015.0152482269503,8,256,969.882738654147,1262.87125,1.35,998.0,527.6082666666667
35,36,1086.3844444444444,782.0786244841817,14.0,312.236375,4,64,969.882738654147,1168.1394776119403,1.44,249.0,527.6082666666667
36,37,626.7758252427184,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,617.0688709677419,2.1,367.0,655.29776
37,38,1186.06898989899,782.0786244841817,17.3,1015.0152482269503,8,128,864.4795121951221,1168.1394776119403,2.8,979.0,1388.7893357058124
38,39,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,4,1024,969.882738654147,1168.1394776119403,1.86,488.69,655.29776
39,40,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,8,256,1047.3028,1168.1394776119403,2.1,879.0,1388.7893357058124
40,41,1104.1693670886077,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,617.0688709677419,2.0,389.0,655.29776
41,42,1186.06898989899,1731.3806341463417,15.6,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.65,1499.0,1388.7893357058124
42,43,1104.1693670886077,782.0786244841817,15.6,1015.0152482269503,8,1024,935.683023255814,617.0688709677419,2.3,522.99,655.29776
43,44,626.7758252427184,782.0786244841817,15.6,1015.0152482269503,4,256,1205.7682352941176,1168.1394776119403,2.2,682.0,1388.7893357058124
44,45,1186.06898989899,1282.401652892562,17.3,1015.0152482269503,12,1024,1231.0,1168.1394776119403,2.77,999.0,655.29776
45,46,1564.1985714285713,1548.2303571428572,13.3,1015.0152482269503,8,256,1725.6333333333332,1749.6307692307694,1.37,1419.0,1388.7893357058124
46,47,1086.3844444444444,782.0786244841817,15.6,541.625955882353,4,128,969.882738654147,587.9733333333334,2.2,369.0,1388.7893357058124
47,48,1104.1693670886077,1731.3806341463417,17.3,1682.3333333333333,8,256,1261.1216666666667,1168.1394776119403,3.2,1299.0,1388.7893357058124
48,49,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,4,256,588.5527777777778,1168.1394776119403,2.3,639.0,1388.7893357058124
49,50,1104.1693670886077,782.0786244841817,17.3,421.1222222222222,4,1024,612.5227777777777,1168.1394776119403,2.8,466.0,655.29776
50,51,1086.3844444444444,1282.401652892562,10.1,498.3175,4,64,969.882738654147,434.0,0.69,319.0,527.6082666666667
51,52,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,256,988.9233333333334,1168.1394776119403,2.2,841.0,1388.7893357058124
52,53,1067.7748540145985,782.0786244841817,15.6,403.81125,4,256,392.04875,1168.1394776119403,1.86,398.49,1388.7893357058124
53,54,1067.7748540145985,782.0786244841817,13.3,1595.7791081593928,8,512,1205.7682352941176,1168.1394776119403,1.49,1103.0,1388.7893357058124
54,55,626.7758252427184,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,1168.1394776119403,2.4,384.0,655.29776
55,56,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,256,606.0823529411764,1168.1394776119403,2.13,767.8,1388.7893357058124
56,57,1067.7748540145985,782.0786244841817,15.6,541.625955882353,4,128,969.882738654147,1168.1394776119403,1.91,439.0,1388.7893357058124
57,58,1104.1693670886077,782.0786244841817,15.6,1015.0152482269503,4,256,969.882738654147,1168.1394776119403,2.0,586.19,1388.7893357058124
58,59,1728.908148148148,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.43,2449.0,1388.7893357058124
59,60,1104.1693670886077,782.0786244841817,15.6,541.625955882353,4,256,969.882738654147,617.0688709677419,2.0,415.0,1388.7893357058124
60,61,1186.06898989899,782.0786244841817,17.3,1595.7791081593928,16,256,864.4795121951221,1168.1394776119403,2.8,1299.0,1388.7893357058124
61,62,1186.06898989899,1548.2303571428572,14.0,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.7,879.0,1388.7893357058124
62,63,1086.3844444444444,782.0786244841817,14.0,541.625955882353,8,256,969.882738654147,587.9733333333334,1.7,599.0,1388.7893357058124
63,64,1104.1693670886077,782.0786244841817,14.0,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.4,941.0,1388.7893357058124
64,66,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.86,690.0,1388.7893357058124
65,67,1104.1693670886077,1548.2303571428572,15.6,1595.7791081593928,16,512,1651.3279574468086,1168.1394776119403,1.8,1983.0,1388.7893357058124
66,68,1067.7748540145985,782.0786244841817,15.6,541.625955882353,4,500,606.0823529411764,1168.1394776119403,1.86,438.69,655.29776
67,69,1067.7748540145985,782.0786244841817,14.0,312.236375,4,32,969.882738654147,1168.1394776119403,1.44,229.0,1388.7893357058124
68,70,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,4,1024,969.882738654147,1168.1394776119403,1.9,549.0,655.29776
69,71,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,12,1024,1651.3279574468086,617.0688709677419,3.0,949.0,655.29776
70,72,1612.3083333333334,1548.2303571428572,13.5,1015.0152482269503,4,128,969.882738654147,1286.48,1.252,1089.0,1388.7893357058124
71,73,1186.06898989899,1548.2303571428572,13.3,1595.7791081593928,8,256,864.4795121951221,1168.1394776119403,1.4,955.0,1388.7893357058124
72,74,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,256,864.4795121951221,1168.1394776119403,2.2,870.0,1388.7893357058124
73,75,1728.908148148148,1731.3806341463417,17.3,1015.0152482269503,8,128,1651.3279574468086,1168.1394776119403,2.7,1095.0,1388.7893357058124
74,76,626.7758252427184,782.0786244841817,14.0,541.625955882353,8,1024,969.882738654147,1168.1394776119403,2.1,389.0,655.29776
75,77,1104.1693670886077,1731.3806341463417,15.6,1595.7791081593928,8,1024,1651.3279574468086,1168.1394776119403,2.2,949.0,655.29776
76,78,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,8,2048,969.882738654147,587.9733333333334,2.2,519.0,655.29776
77,79,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,128,1205.7682352941176,1168.1394776119403,2.02,855.0,1388.7893357058124
78,80,626.7758252427184,782.0786244841817,15.6,541.625955882353,4,1024,649.665,1168.1394776119403,2.2,530.0,655.29776
79,81,1067.7748540145985,782.0786244841817,17.3,1015.0152482269503,8,128,1047.3028,1168.1394776119403,2.5,977.0,1388.7893357058124
80,82,1186.06898989899,1548.2303571428572,15.6,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.88,1096.16,1388.7893357058124
81,83,1564.1985714285713,1548.2303571428572,12.0,1015.0152482269503,8,512,969.882738654147,1749.6307692307694,0.92,1510.0,1388.7893357058124
82,84,1067.7748540145985,782.0786244841817,14.0,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.63,860.0,1388.7893357058124
83,85,1086.3844444444444,782.0786244841817,15.6,403.81125,4,128,399.0,1168.1394776119403,2.2,399.0,1388.7893357058124
84,86,626.7758252427184,782.0786244841817,15.6,445.8241666666667,4,1024,588.5527777777778,1168.1394776119403,2.1,395.0,655.29776
85,87,1186.06898989899,1731.3806341463417,15.6,1595.7791081593928,16,128,1651.3279574468086,1168.1394776119403,2.65,1349.0,1388.7893357058124
86,88,1067.7748540145985,1548.2303571428572,15.6,1595.7791081593928,8,256,1651.3279574468086,1168.1394776119403,1.83,699.0,1388.7893357058124
87,89,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.96,598.99,1388.7893357058124
88,90,1104.1693670886077,1731.3806341463417,15.6,1595.7791081593928,16,128,1651.3279574468086,1168.1394776119403,2.2,1449.0,1388.7893357058124
89,91,1186.06898989899,1548.2303571428572,13.3,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.21,1649.0,1388.7893357058124
90,92,1104.1693670886077,1731.3806341463417,15.6,699.0,8,1024,1261.1216666666667,1168.1394776119403,2.45,699.0,655.29776
91,93,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,1024,988.9233333333334,1168.1394776119403,2.2,689.0,655.29776
92,94,1067.7748540145985,782.0786244841817,13.3,1595.7791081593928,16,512,1205.7682352941176,1168.1394776119403,1.49,1197.0,1388.7893357058124
93,95,1186.06898989899,1731.3806341463417,15.6,1015.0152482269503,8,256,1651.3279574468086,1168.1394776119403,2.65,1195.0,1388.7893357058124
94,96,1104.1693670886077,1548.2303571428572,14.0,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.25,1049.0,1388.7893357058124
95,97,626.7758252427184,1282.401652892562,13.3,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.5,847.0,1388.7893357058124
96,98,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,1024,588.5527777777778,617.0688709677419,2.2,599.9,655.29776
97,99,1186.06898989899,782.0786244841817,15.6,541.625955882353,4,256,588.5527777777778,617.0688709677419,2.2,485.0,1388.7893357058124
98,100,1104.1693670886077,782.0786244841817,15.6,541.625955882353,6,256,696.3266666666667,1168.1394776119403,2.0,577.0,1388.7893357058124
99,102,1067.7748540145985,1731.3806341463417,15.6,1595.7791081593928,12,128,1651.3279574468086,1168.1394776119403,2.62,1249.0,1388.7893357058124
100,103,1067.7748540145985,782.0786244841817,15.6,1595.7791081593928,8,256,864.4795121951221,1168.1394776119403,1.91,719.0,1388.7893357058124
101,104,1067.7748540145985,782.0786244841817,15.6,303.5,4,500,300.8877777777777,1168.1394776119403,2.1,349.0,655.29776
102,105,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,1024,606.0823529411764,617.0688709677419,2.2,647.0,655.29776
103,106,1067.7748540145985,1548.2303571428572,13.3,1595.7791081593928,8,256,988.9233333333334,1168.1394776119403,1.38,1119.0,1388.7893357058124
104,107,1612.3083333333334,1548.2303571428572,13.5,1015.0152482269503,8,256,969.882738654147,1286.48,1.252,1340.0,1388.7893357058124
105,108,1067.7748540145985,782.0786244841817,14.0,1015.0152482269503,6,256,935.683023255814,1168.1394776119403,1.58,659.0,1388.7893357058124
106,109,1086.3844444444444,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,1168.1394776119403,1.85,414.9,655.29776
107,110,1104.1693670886077,1548.2303571428572,14.0,1595.7791081593928,8,256,935.683023255814,1168.1394776119403,1.3,1193.0,1388.7893357058124
108,111,1728.908148148148,1731.3806341463417,15.6,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.2,1299.0,1388.7893357058124
109,112,1086.3844444444444,782.0786244841817,14.0,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.58,1480.0,1388.7893357058124
110,113,1104.1693670886077,1548.2303571428572,15.6,1595.7791081593928,16,256,988.9233333333334,1168.1394776119403,1.5,1262.0,1388.7893357058124
111,114,1186.06898989899,1548.2303571428572,13.3,1595.7791081593928,8,256,1795.569,1168.1394776119403,1.23,1379.0,1388.7893357058124
112,115,1086.3844444444444,1282.401652892562,13.3,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.37,1399.0,1388.7893357058124
113,116,1067.7748540145985,782.0786244841817,14.0,1015.0152482269503,4,500,1205.7682352941176,1168.1394776119403,1.63,722.0,655.29776
114,117,1186.06898989899,1548.2303571428572,13.3,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.21,1629.0,1388.7893357058124
115,118,1067.7748540145985,1282.401652892562,13.3,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.26,1398.99,1388.7893357058124
116,119,1067.7748540145985,782.0786244841817,14.0,1595.7791081593928,8,512,1205.7682352941176,1168.1394776119403,1.63,1084.0,1388.7893357058124
117,120,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,8,256,935.683023255814,1168.1394776119403,2.16,1130.33,1388.7893357058124
118,121,1104.1693670886077,782.0786244841817,17.3,541.625955882353,4,1024,612.5227777777777,1168.1394776119403,2.0,564.0,655.29776
119,122,1104.1693670886077,782.0786244841817,15.6,1595.7791081593928,8,256,935.683023255814,1168.1394776119403,1.7,1118.0,1388.7893357058124
120,123,626.7758252427184,782.0786244841817,15.6,541.625955882353,6,1024,969.882738654147,1168.1394776119403,2.1,479.0,655.29776
121,124,1728.908148148148,1731.3806341463417,15.6,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,1.8,2241.5,1388.7893357058124
122,125,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,8,256,935.683023255814,587.9733333333334,2.2,629.0,1388.7893357058124
123,126,1067.7748540145985,782.0786244841817,17.3,1595.7791081593928,16,512,1047.3028,1168.1394776119403,2.5,1271.0,1388.7893357058124
124,127,626.7758252427184,782.0786244841817,15.6,445.8241666666667,4,256,588.5527777777778,1168.1394776119403,2.1,451.0,1388.7893357058124
125,128,1067.7748540145985,782.0786244841817,15.6,312.236375,4,500,969.882738654147,587.9733333333334,1.86,259.0,655.29776
126,129,1067.7748540145985,782.0786244841817,14.0,1015.0152482269503,8,1024,1205.7682352941176,1168.1394776119403,1.63,812.0,655.29776
127,130,1104.1693670886077,782.0786244841817,14.0,277.99,4,64,300.8877777777777,1286.48,1.65,277.99,1388.7893357058124
128,131,1186.06898989899,782.0786244841817,17.3,1595.7791081593928,16,256,864.4795121951221,1168.1394776119403,2.8,1396.0,1388.7893357058124
129,132,1067.7748540145985,782.0786244841817,17.3,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,2.5,928.0,1388.7893357058124
130,133,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,1024,796.1311538461539,1168.1394776119403,2.36,638.99,655.29776
131,134,1186.06898989899,782.0786244841817,15.6,541.625955882353,4,1024,588.5527777777778,1168.1394776119403,2.2,449.0,655.29776
132,135,626.7758252427184,1548.2303571428572,14.0,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.6,884.0,1388.7893357058124
133,136,626.7758252427184,782.0786244841817,15.6,541.625955882353,4,256,649.665,1168.1394776119403,2.2,572.0,1388.7893357058124
134,137,1067.7748540145985,782.0786244841817,15.6,1595.7791081593928,8,1024,969.882738654147,1168.1394776119403,2.05,598.0,655.29776
135,138,1067.7748540145985,782.0786244841817,14.0,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.63,988.0,1388.7893357058124
136,139,1086.3844444444444,782.0786244841817,15.6,312.236375,4,1024,969.882738654147,587.9733333333334,1.9,252.36,655.29776
137,140,1104.1693670886077,1731.3806341463417,17.3,1015.0152482269503,8,128,1651.3279574468086,1168.1394776119403,3.0,938.0,1388.7893357058124
138,141,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,4,1024,612.5227777777777,587.9733333333334,2.2,499.0,655.29776
139,142,1067.7748540145985,782.0786244841817,13.3,1015.0152482269503,4,256,969.882738654147,1168.1394776119403,1.32,699.0,1388.7893357058124
140,143,626.7758252427184,782.0786244841817,17.3,541.625955882353,4,1024,649.665,1168.1394776119403,3.0,655.0,655.29776
141,144,1086.3844444444444,782.0786244841817,14.0,1015.0152482269503,8,256,1261.1216666666667,1168.1394776119403,1.75,1116.02,1388.7893357058124
142,145,1086.3844444444444,1731.3806341463417,15.6,1595.7791081593928,8,256,1651.3279574468086,587.9733333333334,2.4,869.0,1388.7893357058124
143,146,1267.8125,782.0786244841817,15.6,1015.0152482269503,4,500,969.882738654147,1168.1394776119403,2.1,602.0,655.29776
144,147,1067.7748540145985,782.0786244841817,15.6,403.81125,4,256,392.04875,1168.1394776119403,1.86,369.0,1388.7893357058124
145,148,1104.1693670886077,1548.2303571428572,14.0,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.25,1099.0,1388.7893357058124
146,149,1067.7748540145985,1548.2303571428572,12.5,1324.2315789473685,8,512,969.882738654147,1168.1394776119403,0.97,2014.0,1388.7893357058124
147,150,1104.1693670886077,782.0786244841817,15.6,312.236375,4,1024,969.882738654147,1168.1394776119403,2.0,344.0,655.29776
148,151,1728.908148148148,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.9,2029.0,1388.7893357058124
149,152,626.7758252427184,782.0786244841817,15.6,541.625955882353,4,1024,969.882738654147,1168.1394776119403,2.1,447.0,655.29776
150,153,1186.06898989899,1731.3806341463417,15.6,1595.7791081593928,16,512,1651.3279574468086,1168.1394776119403,2.56,1249.26,1388.7893357058124
151,154,1186.06898989899,1731.3806341463417,15.6,1595.7791081593928,8,1024,1651.3279574468086,1168.1394776119403,2.62,899.0,810.746
152,155,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,4,128,969.882738654147,1168.1394776119403,1.9,498.0,1388.7893357058124
153,156,1728.908148148148,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.8,1890.0,1388.7893357058124
154,157,1067.7748540145985,1548.2303571428572,14.0,1015.0152482269503,4,256,969.882738654147,1168.1394776119403,1.48,1082.0,1388.7893357058124
155,158,1067.7748540145985,782.0786244841817,15.6,1015.0152482269503,6,256,606.0823529411764,1168.1394776119403,1.91,619.0,1388.7893357058124
156,159,1086.3844444444444,1282.401652892562,14.0,541.625955882353,4,256,969.882738654147,1168.1394776119403,1.74,629.0,1388.7893357058124
157,160,1104.1693670886077,1282.401652892562,13.3,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.1,1315.0,1388.7893357058124
158,161,1186.06898989899,1282.401652892562,15.6,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.56,1049.0,1388.7893357058124
159,163,1267.8125,782.0786244841817,15.6,541.625955882353,4,500,969.882738654147,1168.1394776119403,2.1,447.0,655.29776
160,164,1104.1693670886077,782.0786244841817,15.6,445.8241666666667,4,1024,588.5527777777778,1168.1394776119403,2.03,403.0,655.29776
161,165,626.7758252427184,782.0786244841817,17.3,1015.0152482269503,4,256,988.9233333333334,1168.1394776119403,3.0,805.0,1388.7893357058124
162,166,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,256,606.0823529411764,1168.1394776119403,2.13,728.0,1388.7893357058124
163,167,1086.3844444444444,1731.3806341463417,15.6,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.5,1079.0,1388.7893357058124
164,168,626.7758252427184,782.0786244841817,15.6,312.236375,4,1024,969.882738654147,1168.1394776119403,2.1,348.0,655.29776
165,169,1728.908148148148,1731.3806341463417,15.6,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.4,1799.0,1388.7893357058124
166,170,626.7758252427184,782.0786244841817,15.6,421.1222222222222,4,1024,969.882738654147,1168.1394776119403,2.1,363.51,655.29776
167,171,1186.06898989899,1731.3806341463417,15.6,1595.7791081593928,8,128,1651.3279574468086,1168.1394776119403,2.56,1060.49,1388.7893357058124
168,172,626.7758252427184,782.0786244841817,17.3,1015.0152482269503,8,256,988.9233333333334,1168.1394776119403,3.0,854.0,1388.7893357058124
169,173,1067.7748540145985,782.0786244841817,13.3,1015.0152482269503,4,500,1205.7682352941176,1168.1394776119403,1.49,754.0,655.29776
170,174,1424.0,1548.2303571428572,13.0,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.05,1349.0,1388.7893357058124
171,175,1067.7748540145985,782.0786244841817,17.3,1015.0152482269503,6,2048,606.0823529411764,1168.1394776119403,2.71,699.0,655.29776
172,176,1086.3844444444444,782.0786244841817,15.6,403.81125,4,500,392.04875,587.9733333333334,2.2,309.0,655.29776
173,177,1267.8125,782.0786244841817,15.6,541.625955882353,4,500,969.882738654147,1168.1394776119403,2.0,489.0,655.29776
174,178,1067.7748540145985,782.0786244841817,17.3,1015.0152482269503,8,256,1047.3028,1168.1394776119403,2.5,923.0,1388.7893357058124
175,179,1186.06898989899,782.0786244841817,15.6,541.625955882353,8,1024,969.882738654147,1168.1394776119403,2.3,459.0,655.29776
176,180,626.7758252427184,782.0786244841817,15.6,541.625955882353,4,128,969.882738654147,1168.1394776119403,2.1,449.0,1388.7893357058124
177,181,1728.908148148148,1731.3806341463417,18.4,1595.7791081593928,32,512,2799.0,1168.1394776119403,4.4,2799.0,1388.7893357058124
178,182,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,8,128,813.0,1168.1394776119403,1.9,813.0,1388.7893357058124
179,183,1067.7748540145985,1282.401652892562,13.3,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.29,1499.0,1388.7893357058124
180,184,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,16,256,864.4795121951221,617.0688709677419,2.02,1049.0,1388.7893357058124
181,185,1186.06898989899,1548.2303571428572,13.3,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.23,1399.0,1388.7893357058124
182,186,1086.3844444444444,1282.401652892562,13.9,1595.7791081593928,16,512,1205.7682352941176,1168.1394776119403,1.4,1849.0,1388.7893357058124
183,187,1267.8125,782.0786244841817,15.6,1015.0152482269503,8,128,969.882738654147,1168.1394776119403,2.0,793.0,1388.7893357058124
184,188,1133.4625,782.0786244841817,15.6,1015.0152482269503,8,256,988.9233333333334,587.9733333333334,1.95,1199.0,1388.7893357058124
185,189,1186.06898989899,782.0786244841817,17.3,1595.7791081593928,16,512,1231.0,1168.1394776119403,2.77,1549.0,1388.7893357058124
186,190,1186.06898989899,782.0786244841817,15.6,1595.7791081593928,16,512,1651.3279574468086,1168.1394776119403,2.06,2397.0,1388.7893357058124
187,191,1086.3844444444444,1731.3806341463417,15.6,1015.0152482269503,8,256,1651.3279574468086,587.9733333333334,2.4,779.0,1388.7893357058124
188,192,626.7758252427184,1548.2303571428572,13.3,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,1.12,989.0,1388.7893357058124
189,193,1186.06898989899,782.0786244841817,17.3,1595.7791081593928,8,128,864.4795121951221,1168.1394776119403,2.8,1085.0,1388.7893357058124
190,194,1086.3844444444444,1282.401652892562,14.0,1595.7791081593928,16,1024,969.882738654147,1168.1394776119403,1.42,2824.0,1388.7893357058124
191,195,217.425,782.0786244841817,14.0,312.236375,4,32,969.882738654147,1168.1394776119403,1.3,260.0,527.6082666666667
192,196,1133.4625,1548.2303571428572,13.3,1015.0152482269503,8,256,988.9233333333334,587.9733333333334,1.3,999.9,1388.7893357058124
193,197,1086.3844444444444,782.0786244841817,17.3,1015.0152482269503,8,256,988.9233333333334,587.9733333333334,2.8,698.0,1388.7893357058124
194,198,1186.06898989899,1282.401652892562,13.3,1595.7791081593928,8,1024,1205.7682352941176,1168.1394776119403,1.62,839.0,655.29776
195,199,1067.7748540145985,782.0786244841817,17.3,1015.0152482269503,8,1024,1047.3028,1168.1394776119403,2.5,914.0,655.29776
196,200,3346.1428571428573,1731.3806341463417,17.3,1595.7791081593928,32,1024,1651.3279574468086,1168.1394776119403,3.49,6099.0,1388.7893357058124
197,201,1067.7748540145985,782.0786244841817,13.3,1015.0152482269503,8,512,1205.7682352941176,1168.1394776119403,1.49,959.0,1388.7893357058124
198,202,1067.7748540145985,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,3.35,1379.0,1388.7893357058124
199,203,1067.7748540145985,782.0786244841817,17.3,1595.7791081593928,8,256,1047.3028,1168.1394776119403,2.5,1045.0,1388.7893357058124
200,204,1186.06898989899,1731.3806341463417,15.6,1595.7791081593928,16,512,1651.3279574468086,1168.1394776119403,2.65,1845.0,1388.7893357058124
201,205,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,4,128,969.882738654147,1168.1394776119403,2.1,493.0,1388.7893357058124
202,206,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,1024,935.683023255814,1168.1394776119403,2.23,742.0,655.29776
203,207,1086.3844444444444,1731.3806341463417,15.6,1595.7791081593928,16,512,1651.3279574468086,1168.1394776119403,3.2,1749.0,1388.7893357058124
204,208,1186.06898989899,2280.3589655172414,15.6,2524.0,16,256,2291.9011111111113,1168.1394776119403,2.8,3055.0,1388.7893357058124
205,209,1086.3844444444444,1731.3806341463417,15.6,1595.7791081593928,16,512,1651.3279574468086,587.9733333333334,2.4,1398.0,1388.7893357058124
206,210,1186.06898989899,782.0786244841817,15.6,541.625955882353,6,1024,969.882738654147,1168.1394776119403,2.3,439.0,655.29776
207,211,1186.06898989899,1548.2303571428572,13.3,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.21,1949.0,1388.7893357058124
208,212,1186.06898989899,1548.2303571428572,13.3,1595.7791081593928,8,256,1205.7682352941176,1168.1394776119403,1.2,1449.0,1388.7893357058124
209,213,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,8,256,969.882738654147,1168.1394776119403,2.2,597.0,1388.7893357058124
210,215,626.7758252427184,782.0786244841817,15.6,1595.7791081593928,8,1024,1651.3279574468086,617.0688709677419,2.4,779.0,655.29776
211,216,1104.1693670886077,1731.3806341463417,17.3,1595.7791081593928,16,256,1651.3279574468086,1168.1394776119403,2.9,1407.0,1388.7893357058124
212,217,1067.7748540145985,782.0786244841817,15.6,541.625955882353,4,500,969.882738654147,587.9733333333334,2.1,349.0,655.29776
213,218,1086.3844444444444,782.0786244841817,15.6,1015.0152482269503,8,256,969.882738654147,587.9733333333334,2.2,549.0,1388.7893357058124
214,219,1424.0,1548.2303571428572,13.0,1595.7791081593928,8,512,969.882738654147,1168.1394776119403,1.05,1499.0,1388.7893357058124
215,220,1186.06898989899,1548.2303571428572,13.3,1595.7791081593928,8,256,864.4795121951221,1168.1394776119403,1.4,931.88,1388.7893357058124
216,221,1086.3844444444444,782.0786244841817,17.3,1015.0152482269503,8,1024,1651.3279574468086,587.9733333333334,2.8,589.0,655.29776
217,222,1067.7748540145985,782.0786244841817,14.0,1595.7791081593928,8,256,1047.3028,1168.1394776119403,1.63,1031.0,1388.7893357058124
218,223,1186.06898989899,1548.2303571428572,14.0,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.6,1149.0,1388.7893357058124
219,224,1186.06898989899,1282.401652892562,13.3,1595.7791081593928,16,512,1205.7682352941176,1168.1394776119403,1.62,1279.0,1388.7893357058124
220,225,1186.06898989899,782.0786244841817,15.6,1015.0152482269503,8,256,606.0823529411764,617.0688709677419,2.2,677.35,1388.7893357058124
221,226,1086.3844444444444,1282.401652892562,14.0,1015.0152482269503,8,256,1205.7682352941176,1168.1394776119403,1.74,899.0,1388.7893357058124
222,227,1267.8125,1548.2303571428572,13.3,1595.7791081593928,8,256,969.882738654147,1168.1394776119403,1.2,1363.0,1388.7893357058124
